carbon_city,carbon_county,carbon_mean,carbon_method,carbon_site,carbon_date
Arden-Arcade,Sacramento,0.462292,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-16
Arden-Arcade,Sacramento,0.456583,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-17
Arden-Arcade,Sacramento,0.424545,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-18
Arden-Arcade,Sacramento,0.404391,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-19
Arden-Arcade,Sacramento,0.442708,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-20
Arden-Arcade,Sacramento,0.413667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-21
Arden-Arcade,Sacramento,0.245818,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-22
Arden-Arcade,Sacramento,0.205958,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-23
Arden-Arcade,Sacramento,0.16525,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-24
Arden-Arcade,Sacramento,0.146792,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-25
Arden-Arcade,Sacramento,0.1684,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-26
Arden-Arcade,Sacramento,0.294316,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-27
Arden-Arcade,Sacramento,0.482458,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-28
Arden-Arcade,Sacramento,0.644292,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-29
Arden-Arcade,Sacramento,0.669273,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-30
Arden-Arcade,Sacramento,0.622583,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-10-31
Arden-Arcade,Sacramento,0.647875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-01
Arden-Arcade,Sacramento,0.651783,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-02
Arden-Arcade,Sacramento,0.394591,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-03
Arden-Arcade,Sacramento,0.387833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-04
Arden-Arcade,Sacramento,0.394958,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-05
Arden-Arcade,Sacramento,0.155583,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-06
Arden-Arcade,Sacramento,0.17,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-07
Arden-Arcade,Sacramento,0.162958,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-08
Arden-Arcade,Sacramento,0.37705,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-09
Arden-Arcade,Sacramento,0.402625,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-10
Arden-Arcade,Sacramento,0.383864,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-11
Arden-Arcade,Sacramento,0.615875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-12
Arden-Arcade,Sacramento,0.207417,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-13
Arden-Arcade,Sacramento,0.377042,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-14
Arden-Arcade,Sacramento,0.490364,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-15
Arden-Arcade,Sacramento,0.399833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-16
Arden-Arcade,Sacramento,0.221,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-17
Arden-Arcade,Sacramento,0.149542,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-18
Arden-Arcade,Sacramento,0.259364,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-19
Arden-Arcade,Sacramento,0.530833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-20
Arden-Arcade,Sacramento,0.93825,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-21
Arden-Arcade,Sacramento,0.646833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-22
Arden-Arcade,Sacramento,0.557684,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-23
Arden-Arcade,Sacramento,0.622125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-24
Arden-Arcade,Sacramento,0.218833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-25
Arden-Arcade,Sacramento,0.154583,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-26
Arden-Arcade,Sacramento,0.474227,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-27
Arden-Arcade,Sacramento,0.702292,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-28
Arden-Arcade,Sacramento,0.816083,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-29
Arden-Arcade,Sacramento,0.894042,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-11-30
Arden-Arcade,Sacramento,0.658364,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-01
Arden-Arcade,Sacramento,0.75275,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-02
Arden-Arcade,Sacramento,0.612958,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-03
Arden-Arcade,Sacramento,0.835792,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-04
Arden-Arcade,Sacramento,0.690273,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-05
Arden-Arcade,Sacramento,0.517833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-06
Arden-Arcade,Sacramento,0.166273,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-07
Arden-Arcade,Sacramento,0.474875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-08
Arden-Arcade,Sacramento,0.597381,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-09
Arden-Arcade,Sacramento,0.53875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-10
Arden-Arcade,Sacramento,0.258625,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-11
Arden-Arcade,Sacramento,0.365083,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-12
Arden-Arcade,Sacramento,0.194708,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-13
Arden-Arcade,Sacramento,0.440391,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-14
Arden-Arcade,Sacramento,0.648208,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-15
Arden-Arcade,Sacramento,0.536208,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-16
Arden-Arcade,Sacramento,0.275364,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-17
Arden-Arcade,Sacramento,0.382208,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-18
Arden-Arcade,Sacramento,0.730708,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-19
Arden-Arcade,Sacramento,0.628042,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-20
Arden-Arcade,Sacramento,0.433421,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-21
Arden-Arcade,Sacramento,0.276708,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-22
Arden-Arcade,Sacramento,0.3125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-23
Arden-Arcade,Sacramento,0.486458,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-24
Arden-Arcade,Sacramento,0.339636,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-25
Arden-Arcade,Sacramento,0.320083,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-26
Arden-Arcade,Sacramento,0.228542,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-27
Arden-Arcade,Sacramento,0.368125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-28
Arden-Arcade,Sacramento,0.503955,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-29
Arden-Arcade,Sacramento,0.29875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-30
Arden-Arcade,Sacramento,0.203375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-12-31
Arden-Arcade,Sacramento,0.357895,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-01
Arden-Arcade,Sacramento,0.375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-02
Arden-Arcade,Sacramento,0.479167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-03
Arden-Arcade,Sacramento,0.375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-04
Arden-Arcade,Sacramento,0.370833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-05
Arden-Arcade,Sacramento,0.2625,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-06
Arden-Arcade,Sacramento,0.5125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-07
Arden-Arcade,Sacramento,0.229167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-08
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-09
Arden-Arcade,Sacramento,0.304167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-10
Arden-Arcade,Sacramento,0.266667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-11
Arden-Arcade,Sacramento,0.5125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-12
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-13
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-14
Arden-Arcade,Sacramento,0.279167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-15
Arden-Arcade,Sacramento,0.15,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-16
Arden-Arcade,Sacramento,0.158333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-17
Arden-Arcade,Sacramento,0.270833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-18
Arden-Arcade,Sacramento,0.3,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-19
Arden-Arcade,Sacramento,0.470833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-20
Arden-Arcade,Sacramento,0.266667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-21
Arden-Arcade,Sacramento,0.2375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-22
Arden-Arcade,Sacramento,0.7125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-23
Arden-Arcade,Sacramento,0.383333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-24
Arden-Arcade,Sacramento,0.258333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-25
Arden-Arcade,Sacramento,0.166667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-26
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-27
Arden-Arcade,Sacramento,0.220833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-28
Arden-Arcade,Sacramento,0.329167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-29
Arden-Arcade,Sacramento,0.304167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-30
Arden-Arcade,Sacramento,0.416667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-01-31
Arden-Arcade,Sacramento,0.8,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-01
Arden-Arcade,Sacramento,0.454167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-02
Arden-Arcade,Sacramento,0.166667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-03
Arden-Arcade,Sacramento,0.1875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-04
Arden-Arcade,Sacramento,0.383333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-05
Arden-Arcade,Sacramento,0.454167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-06
Arden-Arcade,Sacramento,0.4875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-07
Arden-Arcade,Sacramento,0.366667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-08
Arden-Arcade,Sacramento,0.116667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-09
Arden-Arcade,Sacramento,0.120833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-10
Arden-Arcade,Sacramento,0.2375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-11
Arden-Arcade,Sacramento,0.4375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-12
Arden-Arcade,Sacramento,0.35,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-13
Arden-Arcade,Sacramento,0.291667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-14
Arden-Arcade,Sacramento,0.5125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-15
Arden-Arcade,Sacramento,0.266667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-16
Arden-Arcade,Sacramento,0.266667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-17
Arden-Arcade,Sacramento,0.279167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-18
Arden-Arcade,Sacramento,0.516667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-19
Arden-Arcade,Sacramento,0.525,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-20
Arden-Arcade,Sacramento,0.3875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-21
Arden-Arcade,Sacramento,0.291667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-22
Arden-Arcade,Sacramento,0.225,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-23
Arden-Arcade,Sacramento,0.345833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-24
Arden-Arcade,Sacramento,0.220833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-25
Arden-Arcade,Sacramento,0.358333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-26
Arden-Arcade,Sacramento,0.579167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-27
Arden-Arcade,Sacramento,0.5875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-28
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-02-29
Arden-Arcade,Sacramento,0.183333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-01
Arden-Arcade,Sacramento,0.105556,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-02
Arden-Arcade,Sacramento,0.233333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-03
Arden-Arcade,Sacramento,0.370588,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-04
Arden-Arcade,Sacramento,0.295833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-05
Arden-Arcade,Sacramento,0.108333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-06
Arden-Arcade,Sacramento,0.1125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-07
Arden-Arcade,Sacramento,0.1875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-08
Arden-Arcade,Sacramento,0.1875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-09
Arden-Arcade,Sacramento,0.208333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-10
Arden-Arcade,Sacramento,0.229167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-11
Arden-Arcade,Sacramento,0.283333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-12
Arden-Arcade,Sacramento,0.179167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-13
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-14
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-15
Arden-Arcade,Sacramento,0.163636,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-16
Arden-Arcade,Sacramento,0.166667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-17
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-18
Arden-Arcade,Sacramento,0.241667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-19
Arden-Arcade,Sacramento,0.2375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-20
Arden-Arcade,Sacramento,0.333333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-21
Arden-Arcade,Sacramento,0.279167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-22
Arden-Arcade,Sacramento,0.216667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-23
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-24
Arden-Arcade,Sacramento,0.15,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-25
Arden-Arcade,Sacramento,0.195833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-26
Arden-Arcade,Sacramento,0.177778,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-27
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-28
Arden-Arcade,Sacramento,0.170833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-29
Arden-Arcade,Sacramento,0.116667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-30
Arden-Arcade,Sacramento,0.120833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-03-31
Arden-Arcade,Sacramento,0.133333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-01
Arden-Arcade,Sacramento,0.1875,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-02
Arden-Arcade,Sacramento,0.191667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-03
Arden-Arcade,Sacramento,0.116667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-04
Arden-Arcade,Sacramento,0.116667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-05
Arden-Arcade,Sacramento,0.1625,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-06
Arden-Arcade,Sacramento,0.245833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-07
Arden-Arcade,Sacramento,0.2,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-08
Arden-Arcade,Sacramento,0.10625,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-09
Arden-Arcade,Sacramento,0.145833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-10
Arden-Arcade,Sacramento,0.125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-11
Arden-Arcade,Sacramento,0.141667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-12
Arden-Arcade,Sacramento,0.141667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-13
Arden-Arcade,Sacramento,0.154167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-14
Arden-Arcade,Sacramento,0.216667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-15
Arden-Arcade,Sacramento,0.195833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-16
Arden-Arcade,Sacramento,0.133333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-17
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-18
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-19
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-20
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-21
Arden-Arcade,Sacramento,0.141667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-22
Arden-Arcade,Sacramento,0.135294,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-23
Arden-Arcade,Sacramento,0.179167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-24
Arden-Arcade,Sacramento,0.245833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-25
Arden-Arcade,Sacramento,0.108333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-26
Arden-Arcade,Sacramento,0.133333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-27
Arden-Arcade,Sacramento,0.1625,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-28
Arden-Arcade,Sacramento,0.133333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-29
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-04-30
Arden-Arcade,Sacramento,0.145833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-01
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-02
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-03
Arden-Arcade,Sacramento,0.170833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-04
Arden-Arcade,Sacramento,0.166667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-05
Arden-Arcade,Sacramento,0.1125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-06
Arden-Arcade,Sacramento,0.208333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-07
Arden-Arcade,Sacramento,0.254167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-08
Arden-Arcade,Sacramento,0.2375,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-09
Arden-Arcade,Sacramento,0.108333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-10
Arden-Arcade,Sacramento,0.154167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-11
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-12
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-13
Arden-Arcade,Sacramento,0.125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-14
Arden-Arcade,Sacramento,0.120833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-15
Arden-Arcade,Sacramento,0.116667,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-16
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-17
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-18
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-19
Arden-Arcade,Sacramento,0.1,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-20
Arden-Arcade,Sacramento,0.179167,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-21
Arden-Arcade,Sacramento,0.1125,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-22
Arden-Arcade,Sacramento,0.133333,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-23
Arden-Arcade,Sacramento,0.145833,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,0006,2020-05-24
