nitrogen_city,nitrogen_county,nitrogen_mean,nitrogen_method,nitrogen_site,nitrogen_date
Not in a city,Sacramento,6.913043,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-11
Not in a city,Sacramento,6.083333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-12
Not in a city,Sacramento,3.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-13
Not in a city,Sacramento,2.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-14
Not in a city,Sacramento,2.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-15
Not in a city,Sacramento,2.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-16
Not in a city,Sacramento,2.956522,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-17
Not in a city,Sacramento,0.791667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-18
Not in a city,Sacramento,2.217391,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-19
Not in a city,Sacramento,2.875,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-20
Not in a city,Sacramento,4.590909,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-21
Not in a city,Sacramento,1.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-22
Not in a city,Sacramento,2.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-23
Not in a city,Sacramento,1.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-24
Not in a city,Sacramento,2.304348,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-25
Not in a city,Sacramento,3.541667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-26
Not in a city,Sacramento,2.521739,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-27
Not in a city,Sacramento,5.666667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-28
Not in a city,Sacramento,5.26087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-29
Not in a city,Sacramento,4.090909,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-09-30
Not in a city,Sacramento,6.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-01
Not in a city,Sacramento,8.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-02
Not in a city,Sacramento,6.26087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-03
Not in a city,Sacramento,3.958333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-04
Not in a city,Sacramento,6.913043,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-05
Not in a city,Sacramento,6.958333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-06
Not in a city,Sacramento,4.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-07
Not in a city,Sacramento,1.869565,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-08
Not in a city,Sacramento,1.73913,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-09
Not in a city,Sacramento,1.916667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-10
Not in a city,Sacramento,3.695652,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-11
Not in a city,Sacramento,5.916667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-12
Not in a city,Sacramento,8.26087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-13
Not in a city,Sacramento,4.136364,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-14
Not in a city,Sacramento,4.478261,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-15
Not in a city,Sacramento,9.458333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-16
Not in a city,Sacramento,5.73913,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-17
Not in a city,Sacramento,4.333333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-18
Not in a city,Sacramento,6.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-19
Not in a city,Sacramento,6.916667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-20
Not in a city,Sacramento,6.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-21
Not in a city,Sacramento,5.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-22
Not in a city,Sacramento,2.26087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-23
Not in a city,Sacramento,1.782609,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-24
Not in a city,Sacramento,1.521739,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-25
Not in a city,Sacramento,1.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-26
Not in a city,Sacramento,4.047619,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-27
Not in a city,Sacramento,4.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-28
Not in a city,Sacramento,5.304348,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-31
Not in a city,Sacramento,7.086957,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-29
Not in a city,Sacramento,6.416667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-10-30
Not in a city,Sacramento,4.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-01
Not in a city,Sacramento,8.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-02
Not in a city,Sacramento,5.130435,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-03
Not in a city,Sacramento,6.869565,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-04
Not in a city,Sacramento,5.111111,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-05
Not in a city,Sacramento,1.076923,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-06
Not in a city,Sacramento,2.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-07
Not in a city,Sacramento,1.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-08
Not in a city,Sacramento,2.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-09
Not in a city,Sacramento,7.176471,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-11
Not in a city,Sacramento,5.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-12
Not in a city,Sacramento,6.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-13
Not in a city,Sacramento,4.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-14
Not in a city,Sacramento,6.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-15
Not in a city,Sacramento,8.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-16
Not in a city,Sacramento,4.208333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-17
Not in a city,Sacramento,3.782609,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-18
Not in a city,Sacramento,8.791667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-19
Not in a city,Sacramento,11.333333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-20
Not in a city,Sacramento,10.708333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-21
Not in a city,Sacramento,8.478261,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-22
Not in a city,Sacramento,8.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-23
Not in a city,Sacramento,7.913043,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-24
Not in a city,Sacramento,6.125,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-25
Not in a city,Sacramento,2.173913,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-26
Not in a city,Sacramento,7.666667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-29
Not in a city,Sacramento,6.916667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-27
Not in a city,Sacramento,8.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-28
Not in a city,Sacramento,8.652174,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-11-30
Not in a city,Sacramento,10.086957,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-01
Not in a city,Sacramento,11.521739,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-02
Not in a city,Sacramento,10.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-03
Not in a city,Sacramento,12.142857,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-04
Not in a city,Sacramento,7.666667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-05
Not in a city,Sacramento,7.782609,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-06
Not in a city,Sacramento,3.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-07
Not in a city,Sacramento,7.130435,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-08
Not in a city,Sacramento,10.833333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-09
Not in a city,Sacramento,6.304348,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-10
Not in a city,Sacramento,2.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-11
Not in a city,Sacramento,3.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-12
Not in a city,Sacramento,2.208333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-13
Not in a city,Sacramento,6.47619,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-14
Not in a city,Sacramento,7.375,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-15
Not in a city,Sacramento,7.130435,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-16
Not in a city,Sacramento,3.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-17
Not in a city,Sacramento,4.695652,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-18
Not in a city,Sacramento,7.708333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-19
Not in a city,Sacramento,5.869565,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-20
Not in a city,Sacramento,5.208333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-21
Not in a city,Sacramento,5.304348,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-22
Not in a city,Sacramento,3.363636,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-23
Not in a city,Sacramento,5.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-24
Not in a city,Sacramento,4.083333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-25
Not in a city,Sacramento,4.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-26
Not in a city,Sacramento,5.173913,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-28
Not in a city,Sacramento,3.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-27
Not in a city,Sacramento,5.833333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-29
Not in a city,Sacramento,3.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-30
Not in a city,Sacramento,2.208333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-12-31
Not in a city,Sacramento,3.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-01
Not in a city,Sacramento,4.041667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-02
Not in a city,Sacramento,4.652174,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-03
Not in a city,Sacramento,4.458333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-04
Not in a city,Sacramento,3.913043,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-05
Not in a city,Sacramento,3.416667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-06
Not in a city,Sacramento,5.909091,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-07
Not in a city,Sacramento,4.291667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-08
Not in a city,Sacramento,3.086957,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-09
Not in a city,Sacramento,4.166667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-10
Not in a city,Sacramento,2.956522,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-11
Not in a city,Sacramento,2.708333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-12
Not in a city,Sacramento,3.95,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-13
Not in a city,Sacramento,1.583333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-14
Not in a city,Sacramento,3.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-15
Not in a city,Sacramento,4.041667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-18
Not in a city,Sacramento,2.541667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-16
Not in a city,Sacramento,2.608696,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-17
Not in a city,Sacramento,2.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-19
Not in a city,Sacramento,4.041667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-20
Not in a city,Sacramento,3.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-21
Not in a city,Sacramento,4.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-22
Not in a city,Sacramento,7.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-23
Not in a city,Sacramento,4.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-24
Not in a city,Sacramento,3.086957,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-25
Not in a city,Sacramento,1.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-26
Not in a city,Sacramento,2.583333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-28
Not in a city,Sacramento,2.6,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-27
Not in a city,Sacramento,4.217391,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-29
Not in a city,Sacramento,3.190476,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-30
Not in a city,Sacramento,4.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-01-31
Not in a city,Sacramento,5.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-01
Not in a city,Sacramento,2.73913,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-02
Not in a city,Sacramento,2.416667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-03
Not in a city,Sacramento,3.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-04
Not in a city,Sacramento,4.125,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-05
Not in a city,Sacramento,4.869565,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-06
Not in a city,Sacramento,4.458333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-07
Not in a city,Sacramento,3.782609,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-08
Not in a city,Sacramento,0.958333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-09
Not in a city,Sacramento,2.285714,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-10
Not in a city,Sacramento,4.833333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-11
Not in a city,Sacramento,4.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-12
Not in a city,Sacramento,3.208333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-13
Not in a city,Sacramento,5.956522,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-14
Not in a city,Sacramento,3.458333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-15
Not in a city,Sacramento,2.130435,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-16
Not in a city,Sacramento,2.166667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-17
Not in a city,Sacramento,4.782609,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-18
Not in a city,Sacramento,7.791667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-19
Not in a city,Sacramento,8.086957,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-20
Not in a city,Sacramento,6.458333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-21
Not in a city,Sacramento,2.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-22
Not in a city,Sacramento,2.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-23
Not in a city,Sacramento,3.333333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-24
Not in a city,Sacramento,3.541667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-25
Not in a city,Sacramento,4.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-26
Not in a city,Sacramento,6.583333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-27
Not in a city,Sacramento,3.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-28
Not in a city,Sacramento,1.083333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-02-29
Not in a city,Sacramento,2.0,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-02
Not in a city,Sacramento,1.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-01
Not in a city,Sacramento,2.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-03
Not in a city,Sacramento,4.166667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-04
Not in a city,Sacramento,3.047619,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-05
Not in a city,Sacramento,1.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-06
Not in a city,Sacramento,1.347826,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-07
Not in a city,Sacramento,2.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-08
Not in a city,Sacramento,5.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-09
Not in a city,Sacramento,5.375,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-10
Not in a city,Sacramento,2.608696,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-11
Not in a city,Sacramento,3.791667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-12
Not in a city,Sacramento,2.26087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-13
Not in a city,Sacramento,0.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-14
Not in a city,Sacramento,0.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-15
Not in a city,Sacramento,1.083333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-16
Not in a city,Sacramento,1.869565,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-17
Not in a city,Sacramento,2.916667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-18
Not in a city,Sacramento,3.428571,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-19
Not in a city,Sacramento,2.5,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-20
Not in a city,Sacramento,3.217391,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-21
Not in a city,Sacramento,2.333333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-22
Not in a city,Sacramento,1.217391,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-23
Not in a city,Sacramento,0.583333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-24
Not in a city,Sacramento,1.26087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-25
Not in a city,Sacramento,2.041667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-26
Not in a city,Sacramento,1.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-27
Not in a city,Sacramento,0.791667,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-28
Not in a city,Sacramento,1.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-29
Not in a city,Sacramento,0.875,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-30
Not in a city,Sacramento,1.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-03-31
Not in a city,Sacramento,1.454545,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-01
Not in a city,Sacramento,1.181818,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-02
Not in a city,Sacramento,2.833333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-03
Not in a city,Sacramento,1.130435,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-04
Not in a city,Sacramento,0.375,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-05
Not in a city,Sacramento,1.304348,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-06
Not in a city,Sacramento,2.125,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-07
Not in a city,Sacramento,2.043478,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-08
Not in a city,Sacramento,0.375,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-09
Not in a city,Sacramento,1.521739,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-10
Not in a city,Sacramento,0.708333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-11
Not in a city,Sacramento,0.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-12
Not in a city,Sacramento,1.25,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-13
Not in a city,Sacramento,2.391304,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-14
Not in a city,Sacramento,2.272727,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-15
Not in a city,Sacramento,1.782609,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-16
Not in a city,Sacramento,0.75,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-17
Not in a city,Sacramento,0.434783,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-18
Not in a city,Sacramento,0.333333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-19
Not in a city,Sacramento,0.565217,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-20
Not in a city,Sacramento,1.583333,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-21
Not in a city,Sacramento,1.826087,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-22
Not in a city,Sacramento,1.875,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,0011,2020-04-23
