sulfur_city,sulfur_county,sulfur_mean,sulfur_method,sulfur_site,sulfur_date
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-14
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-15
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-16
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-17
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-18
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-19
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-20
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-21
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-22
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-23
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-24
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-25
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-26
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-27
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-28
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-29
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-30
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-03-31
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-01
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-02
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-03
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-04
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-05
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-06
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-07
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-08
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-09
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-10
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-11
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-12
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-13
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-14
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-15
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-16
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-17
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-18
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-19
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-20
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-22
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-23
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-24
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-25
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-26
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-27
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-28
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-29
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-04-30
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-01
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-02
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-03
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-04
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-05
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-06
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-07
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-08
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-09
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-10
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-11
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-12
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-13
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-14
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-15
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-16
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-17
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-18
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-19
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-20
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-21
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-22
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-23
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-24
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-25
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-26
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-27
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-28
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-29
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-30
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-05-31
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-01
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-02
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-03
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-04
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-05
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-06
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-07
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-08
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-09
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-10
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-11
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-12
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-13
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-14
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-15
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-16
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-17
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-18
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-19
Arden-Arcade,Sacramento,1.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-20
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-21
Arden-Arcade,Sacramento,1.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-22
Arden-Arcade,Sacramento,1.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-23
Arden-Arcade,Sacramento,1.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-24
Arden-Arcade,Sacramento,1.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-25
Arden-Arcade,Sacramento,1.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-26
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-27
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-28
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-29
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-06-30
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-01
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-02
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-03
Arden-Arcade,Sacramento,1.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-04
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-05
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-06
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-07
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-08
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-09
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-10
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-11
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-12
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-13
Arden-Arcade,Sacramento,1.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-14
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-15
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-16
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-17
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-18
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-19
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-20
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-21
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-22
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-23
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-24
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-25
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-26
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-27
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-28
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-29
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-30
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-07-31
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-01
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-02
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-03
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-04
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-05
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-06
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-07
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-08
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-09
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-10
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-11
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-12
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-13
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-14
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-15
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-16
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-17
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-18
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-19
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-20
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-21
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-22
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-23
Arden-Arcade,Sacramento,1.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-24
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-25
Arden-Arcade,Sacramento,0.9,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-26
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-27
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-28
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-29
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-02
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-30
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-08-31
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-01
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-03
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-04
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-05
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-06
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-07
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-08
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-09
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-10
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-11
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-12
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-13
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-14
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-15
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-16
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-17
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-18
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-19
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-20
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-21
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-22
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-23
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-25
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-26
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-27
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-28
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-29
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-09-30
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-04
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-01
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-02
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-03
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-05
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-06
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-07
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-08
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-09
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-10
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-11
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-12
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-20
Arden-Arcade,Sacramento,0.8,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-21
Arden-Arcade,Sacramento,0.7,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-22
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-23
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-24
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-25
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-26
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-27
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-28
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-29
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-30
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-10-31
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-01
Arden-Arcade,Sacramento,0.5,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-02
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-03
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-04
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-05
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-06
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-07
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-08
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-09
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-10
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-11
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-12
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-13
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-14
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-15
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-16
Arden-Arcade,Sacramento,0.1,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-17
Arden-Arcade,Sacramento,0.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-18
Arden-Arcade,Sacramento,0.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-19
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-20
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-21
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-22
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-23
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-24
Arden-Arcade,Sacramento,0.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-25
Arden-Arcade,Sacramento,0.0,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-26
Arden-Arcade,Sacramento,0.2,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-27
Arden-Arcade,Sacramento,0.3,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-28
Arden-Arcade,Sacramento,0.4,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-29
Arden-Arcade,Sacramento,0.6,Instrumental - Ultraviolet Fluorescence API 100 EU,0006,2020-11-30
